Track_Id,Track_Name,Track Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,84,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,audio_features,spotify:track:3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,258267,4
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,84,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
7IWkJwX9C0J7tHurTD7ViL,When We Were Young,0,0.381,0.594,3,-5.97,1,0.0486,0.348,0,0.0925,0.273,143.86,audio_features,spotify:track:7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,290907,4
2uIX8YMNjGMD7441kqyyNU,ocean eyes,67,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,audio_features,spotify:track:2uIX8YMNjGMD7441kqyyNU,https://api.spotify.com/v1/tracks/2uIX8YMNjGMD7441kqyyNU,https://api.spotify.com/v1/audio-analysis/2uIX8YMNjGMD7441kqyyNU,200560,4
21RzyxY3EFaxVy6K4RqaU9,Body,74,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44E-05,0.0543,0.582,121.958,audio_features,spotify:track:21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/audio-analysis/21RzyxY3EFaxVy6K4RqaU9,163216,4
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",77,0.664,0.708,8,-4.154,1,0.0474,0.0337,0,0.0841,0.742,103.07,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
7mkT9kS25nUIoNkm02Ww0n,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",58,0.654,0.798,0,-4.084,1,0.0451,0.188,0,0.15,0.574,92.207,audio_features,spotify:track:7mkT9kS25nUIoNkm02Ww0n,https://api.spotify.com/v1/tracks/7mkT9kS25nUIoNkm02Ww0n,https://api.spotify.com/v1/audio-analysis/7mkT9kS25nUIoNkm02Ww0n,211760,4
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,77,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w,256533,4
2dLLR6qlu5UJ5gk0dKz0h3,Royals,79,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,audio_features,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
2yPoXCs7BSIUrucMdK5PzV,Umbrella,69,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,audio_features,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/audio-analysis/2yPoXCs7BSIUrucMdK5PzV,275987,4
2ZRo7axmMPeSVUvDbGkJah,Hope,85,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,81,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,audio_features,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),79,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
2sNvitW3TxiTeC9xT9f2ZZ,Firestone,17,0.486,0.652,11,-7.226,0,0.052,0.408,6.63E-05,0.077,0.391,113.055,audio_features,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/audio-analysis/2sNvitW3TxiTeC9xT9f2ZZ,273684,4
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",78,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413,4
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,83,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08E-05,0.0789,0.378,172.006,audio_features,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3
0385HqYimoTQaHZP17KwG1,We Found Love (feat. Rihanna),0,0.738,0.776,1,-4.808,1,0.0392,0.0234,0.0018,0.0775,0.608,127.984,audio_features,spotify:track:0385HqYimoTQaHZP17KwG1,https://api.spotify.com/v1/tracks/0385HqYimoTQaHZP17KwG1,https://api.spotify.com/v1/audio-analysis/0385HqYimoTQaHZP17KwG1,215520,4
1qHaLcG3LOeh6ZB8vii5ZZ,Just Give Me a Reason,0,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,audio_features,spotify:track:1qHaLcG3LOeh6ZB8vii5ZZ,https://api.spotify.com/v1/tracks/1qHaLcG3LOeh6ZB8vii5ZZ,https://api.spotify.com/v1/audio-analysis/1qHaLcG3LOeh6ZB8vii5ZZ,242733,4
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),66,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85E-05,0.356,0.556,104.966,audio_features,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,222707,4
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,81,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,78,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39E-06,0.349,0.467,113.011,audio_features,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,83,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,80,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),76,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,audio_features,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/audio-analysis/3VqHuw0wFlIHcIPWkhIbdQ,331560,4
50nfwKoDiSYg8zOCREWAm5,Shivers,87,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,audio_features,spotify:track:50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/tracks/50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/audio-analysis/50nfwKoDiSYg8zOCREWAm5,207853,4
5CZ40GBx1sQ9agT82CLQCT,traitor,88,0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,audio_features,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,70,0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308,audio_features,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,80,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4
7fJtPlEZKxu6gvkfBFc5tW,Too Good,0,0.793,0.653,7,-7.839,1,0.103,0.0484,4.91E-05,0.1,0.393,117.993,audio_features,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW,https://api.spotify.com/v1/audio-analysis/7fJtPlEZKxu6gvkfBFc5tW,263373,4
1p80LdxRV74UKvL8gnD7ky,Blank Space,77,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64E-06,0.13,0.583,96.006,audio_features,spotify:track:1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,231827,4
7uzmGiiJyRfuViKKK3lVmR,Mine,75,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,audio_features,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,87,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,audio_features,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
2bKhIGdMdcqCqQ2ZhSv5nE,Middle,0,0.564,0.737,9,-4.079,1,0.0414,0.0175,0,0.054,0.211,104.764,audio_features,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE,https://api.spotify.com/v1/tracks/2bKhIGdMdcqCqQ2ZhSv5nE,https://api.spotify.com/v1/audio-analysis/2bKhIGdMdcqCqQ2ZhSv5nE,220573,4
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,82,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,audio_features,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",71,0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,77,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,audio_features,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4
1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),73,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,audio_features,spotify:track:1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,204173,4
3vv9phIu6Y1vX3jcqaGz5Z,Roses,73,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,226739,4
3YlrH4ydAKkxuej6F4Nnkl,This Girl (Kungs Vs. Cookin' On 3 Burners),0,0.786,0.69,3,-4.665,1,0.04,0.0865,9.03E-05,0.238,0.485,122.006,audio_features,spotify:track:3YlrH4ydAKkxuej6F4Nnkl,https://api.spotify.com/v1/tracks/3YlrH4ydAKkxuej6F4Nnkl,https://api.spotify.com/v1/audio-analysis/3YlrH4ydAKkxuej6F4Nnkl,195561,4
6f3Slt0GbA2bPZlz0aIFXN,The Business,82,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000,4
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),8,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4
0yt31hMKZMiyIEfiBiLD2N,Whatever It Takes,0,0.675,0.674,1,-4.984,1,0.0305,0.0409,0,0.128,0.569,134.941,audio_features,spotify:track:0yt31hMKZMiyIEfiBiLD2N,https://api.spotify.com/v1/tracks/0yt31hMKZMiyIEfiBiLD2N,https://api.spotify.com/v1/audio-analysis/0yt31hMKZMiyIEfiBiLD2N,201240,4
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,81,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,audio_features,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,11,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,audio_features,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,289133,4
6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,0,0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,audio_features,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ,https://api.spotify.com/v1/audio-analysis/6EpRaXYhGOB3fj4V2uDkMJ,204502,4
2FY7b99s15jUprqC0M5NCT,Natural,82,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,audio_features,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467,4
22mek4IiqubGD9ctzxc69s,How Deep is Your Love (feat. Disciples),76,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,audio_features,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,84,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,audio_features,spotify:track:02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,242096,4
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),79,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,audio_features,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,75,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,audio_features,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,243773,4
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,74,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48E-06,0.355,0.947,107.682,audio_features,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4
04aAxqtGp5pv12UXAg4pkq,Centuries,80,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,audio_features,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),77,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91E-06,0.325,0.486,123.07,audio_features,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4
0TlLq3lA83rQOYtrqBqSct,Nonstop,78,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),77,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,228760,4
4SSnFejRGlZikf02HLewEF,bury a friend,76,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143,4
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,82,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4
6ol4ZSifr7r3Lb2a9L5ZAB,Call Me Maybe,50,0.783,0.584,7,-6.572,1,0.0409,0.0109,2.91E-06,0.108,0.632,120.031,audio_features,spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB,https://api.spotify.com/v1/tracks/6ol4ZSifr7r3Lb2a9L5ZAB,https://api.spotify.com/v1/audio-analysis/6ol4ZSifr7r3Lb2a9L5ZAB,193467,4
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),81,0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,audio_features,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,74,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,audio_features,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3
6HZILIRieu8S0iqY8kIKhj,DNA.,79,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
5bZtRlMBU76vHuDOb1GM5u,Perfect Strangers,39,0.739,0.833,1,-5.012,1,0.0463,0.35,0,0.266,0.699,117.99,audio_features,spotify:track:5bZtRlMBU76vHuDOb1GM5u,https://api.spotify.com/v1/tracks/5bZtRlMBU76vHuDOb1GM5u,https://api.spotify.com/v1/audio-analysis/5bZtRlMBU76vHuDOb1GM5u,195313,4
7oGZAicScQt96OAW4AruYy,Want to Want Me,75,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,audio_features,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719,4
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,83,0.666,0.855,9,-5.051,0,0.0295,0.179,1.20E-06,0.0987,0.803,125.639,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
6Knv6wdA0luoMUuuoYi2i1,My House,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,audio_features,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,80,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4
42CeaId2XNlxugDvyqHfDf,Candy Paint,0,0.765,0.688,4,-5.566,1,0.0841,0.633,0,0.0734,0.434,90.013,audio_features,spotify:track:42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/tracks/42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/audio-analysis/42CeaId2XNlxugDvyqHfDf,229573,4
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),74,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86E-05,0.105,0.595,140.022,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263,4
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),67,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,audio_features,spotify:track:1CmUZGtH29Kx36C1Hleqlz,https://api.spotify.com/v1/tracks/1CmUZGtH29Kx36C1Hleqlz,https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz,235613,4
5NIPsWpDjJTFBoPxCUUeXp,Welcome To The Jungle,2,0.445,0.955,8,-8.027,1,0.0856,0.0326,0.284,0.317,0.336,123.343,audio_features,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,https://api.spotify.com/v1/tracks/5NIPsWpDjJTFBoPxCUUeXp,https://api.spotify.com/v1/audio-analysis/5NIPsWpDjJTFBoPxCUUeXp,273600,4
